"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"53",-43.09425,13.9588677419355,26.2045384615385,16.4611373509934,-4.44306911111111,5.28098846153846,12.6254910344828,-25.215425,-25.6616666666667,-38.183,-17.7964911764706,6.86070909090909,-22.4350260869565,-42.351025,-22.1834,-20.2225215686274,-22.9355483870968,-15.3111909090909,-4.894675,-22.7926153846154,-13.4892633333333,-0.891622608695652,-29.7312142857143,-10.78385,-40.0116530612245,-25.0004615384615,-30.433,-46.284425,-7.18867142857143,-16.2415952380952,-7.1776,-41.7868
"54",-43.09425,13.9588677419355,26.2045384615385,4.34270032258065,-17.693215,5.28098846153846,12.6254910344828,-25.215425,-25.6616666666667,-38.183,-17.7964911764706,6.86070909090909,-22.4350260869565,-42.351025,-29.723,-20.2225215686274,-22.9355483870968,-21.944851375,-4.894675,-42.9295384615385,-13.4892633333333,-0.891622608695652,-9.90766,-10.78385,-40.0116530612245,-25.0004615384615,-30.433,-46.284425,-7.18867142857143,-16.2415952380952,-7.1776,-33.0351052631579
"55",-43.09425,13.9588677419355,-17.668915,4.34270032258065,-17.693215,5.28098846153846,12.6254910344828,-25.215425,-25.6616666666667,-38.183,-17.7964911764706,6.86070909090909,-22.4350260869565,-42.351025,-29.723,-20.2225215686274,-22.9355483870968,-21.944851375,-4.894675,-42.9295384615385,-13.4892633333333,-0.891622608695652,-9.90766,-10.78385,-40.0116530612245,-25.0004615384615,-30.433,-46.284425,-7.18867142857143,-16.2415952380952,-7.1776,-33.0351052631579
"56",-43.09425,6.09840851851852,-17.668915,4.34270032258065,-17.693215,5.28098846153846,12.6254910344828,-41.0159375,-25.6616666666667,-38.183,-21.3588988888889,-45.8048,-20.3735142857143,-42.351025,-29.723,-20.2225215686274,-41.9090909090909,-21.944851375,-42.4754285714286,-42.9295384615385,-36.3995384615384,-5.4097386,-9.90766,-16.934625,-40.0116530612245,-25.0004615384615,-30.433,-46.284425,-7.18867142857143,-1.904465,-7.1776,-33.0351052631579
"57",-43.09425,6.09840851851852,-17.668915,-19.6227736842105,-17.693215,5.28098846153846,12.6254910344828,-41.0159375,-25.6616666666667,-21.4542807692308,-21.3588988888889,-45.8048,-20.3735142857143,-42.351025,-29.723,-20.2225215686274,-15.8355741935484,-21.944851375,-42.4754285714286,-0.1466268,-36.3995384615384,-5.4097386,-9.90766,-16.934625,-40.0116530612245,-25.0004615384615,-19.6583805555555,-5.3141375,-7.18867142857143,-1.904465,-34.7127142857143,-41.7868
"58",-43.09425,6.09840851851852,-17.668915,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-10.6932902325581,-21.3588988888889,-45.8048,-20.3735142857143,-42.351025,-29.723,-20.2225215686274,-15.8355741935484,-21.944851375,-42.4754285714286,-0.1466268,-46.5005666666667,-45.3407857142857,-48.1745588235294,-10.78385,-40.0116530612245,-25.0004615384615,-6.102885,-5.3141375,-7.18867142857143,-1.904465,-34.7127142857143,-41.7868
"59",-24.1175714285714,-18.5524612903226,9.02782857142857,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-10.6932902325581,-21.3588988888889,-45.8048,-20.3735142857143,-20.3217870967742,-5.64441888888889,-20.2225215686274,-15.8355741935484,-21.944851375,-11.6278066666667,-0.1466268,-46.5005666666667,-45.3407857142857,-1.89676779545454,-10.78385,-40.0116530612245,-25.0004615384615,-19.6583805555555,-5.3141375,-7.18867142857143,-1.904465,-34.7127142857143,-41.7868
"60",-22.2698571428571,-18.5524612903226,9.02782857142857,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-10.6932902325581,-14.0385095238095,-45.8048,-20.3735142857143,-20.3217870967742,-5.64441888888889,-20.2225215686274,-15.8355741935484,-21.944851375,-11.6278066666667,-0.1466268,-46.5005666666667,-34.449,-1.89676779545454,-25.112,-22.6104,-20.8199473684211,-19.6583805555555,-29.8753076923077,-23.3434333333333,-43.929671641791,-43.7088846153846,-41.7868
"61",-0.742170909090909,-18.5524612903226,9.02782857142857,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-10.6932902325581,-14.0385095238095,-32.0390930232558,-20.3735142857143,-20.3217870967742,-5.64441888888889,-20.2225215686274,-15.8355741935484,-21.944851375,-11.6278066666667,-16.8337565217391,-46.5005666666667,-34.449,-1.89676779545454,-10.78385,-31.90475,-41.594537037037,-19.6583805555555,-29.8753076923077,-23.3434333333333,-43.929671641791,-43.7088846153846,-33.0351052631579
"62",-0.742170909090909,-18.5524612903226,9.02782857142857,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-10.6932902325581,-14.0385095238095,-32.0390930232558,-20.3735142857143,-20.3217870967742,-5.64441888888889,-20.2225215686274,-15.8355741935484,-21.944851375,-11.6278066666667,-16.8337565217391,-36.3995384615384,-34.449,-1.89676779545454,-10.78385,-38.27925,-36.38455,-19.6583805555555,-29.8753076923077,-23.3434333333333,-43.929671641791,-43.7088846153846,-41.7868
"63",-0.742170909090909,-18.5524612903226,9.02782857142857,-19.6227736842105,-17.693215,5.28098846153846,4.04431363636364,-41.0159375,-11.1625746,-22.9547055555556,-14.0385095238095,-32.0390930232558,-5.53222857142857,-33.7294090909091,7.41928113636363,-20.2225215686274,-15.8355741935484,-21.944851375,-42.4754285714286,-16.8337565217391,-36.3995384615384,-34.449,-48.1745588235294,-25.112,-38.27925,-36.38455,-27.5570125,-29.8753076923077,-23.3434333333333,-43.929671641791,-43.7088846153846,-42.5072222222222
"64",-24.1175714285714,-18.5524612903226,9.02782857142857,-13.1097702702703,-17.693215,5.28098846153846,4.04431363636364,15.2783861386139,-11.1625746,11.831125,2.76575142857143,-32.0390930232558,-5.53222857142857,-45.3276666666667,7.41928113636363,-40.9559411764706,-15.8355741935484,-21.944851375,-42.4754285714286,-16.8337565217391,-36.3995384615384,-34.449,-48.1745588235294,-25.112,-38.27925,-41.8093636363636,-24.1949549295775,-29.8753076923077,-26.9025566666667,-40.1575,-43.7088846153846,-42.5072222222222
"65",-24.1175714285714,-18.5524612903226,9.02782857142857,-13.1097702702703,-17.693215,-8.81899933333334,-1.67763,10.3163645833333,-11.1625746,11.831125,2.76575142857143,-32.0390930232558,-5.53222857142857,-33.7294090909091,7.53744923076923,-40.9559411764706,-15.8355741935484,-21.944851375,-42.4754285714286,-16.8337565217391,-36.3995384615384,-34.449,-48.1745588235294,-25.112,-38.27925,-41.8093636363636,-24.1949549295775,-29.8753076923077,-26.9025566666667,-40.1575,-43.7088846153846,-42.5072222222222
"66",-24.1638888888889,-18.5524612903226,9.02782857142857,14.3684627096774,-21.8396,20.6309444444444,-1.67763,10.3163645833333,-11.1625746,11.831125,2.76575142857143,12.0711730769231,-5.53222857142857,-45.3276666666667,7.53744923076923,-40.9559411764706,-37.2975,-4.6203175,-5.1932,-16.8337565217391,-46.5005666666667,-34.449,-48.1745588235294,-25.112,-38.27925,-36.38455,-24.1949549295775,-29.8753076923077,-23.3434333333333,-42.0978666666667,-43.7088846153846,-41.412701754386
"67",-24.1638888888889,-18.5524612903226,9.02782857142857,14.3684627096774,-21.8396,-19.3515663157895,-1.67763,5.52489,-6.49858421052632,-14.3759692307692,15.1497,12.0711730769231,-5.53222857142857,-45.3276666666667,7.53744923076923,-40.9559411764706,-5.56539921568627,-4.6203175,-5.1932,-13.67852,-46.9015,-34.449,-48.1745588235294,-25.112,-34.804225,-14.5533730769231,-31.7863181818182,-17.6831888888889,-24.6986771428571,-17.93138,-40.5724117647059,-41.412701754386
"68",-24.1638888888889,7.42648274576271,9.02782857142857,14.3684627096774,-21.8396,8.89639,-1.67763,5.52489,-6.49858421052632,16.5064555555556,15.1497,12.0711730769231,-5.53222857142857,-45.3276666666667,7.53744923076923,-40.9559411764706,-37.2975,-4.6203175,-5.1932,-13.67852,-17.1156571428571,-34.449,-48.1745588235294,-25.112,-28.576375,-14.5533730769231,-31.7863181818182,-8.19383617647059,-24.6986771428571,-12.3480666666667,-40.5724117647059,-41.412701754386
"69",-24.1638888888889,-14.4877914285714,9.02782857142857,14.3684627096774,-21.8396,8.89639,-1.67763,10.3163645833333,-11.1625746,11.831125,-36.1344545454545,12.0711730769231,-5.53222857142857,-26.5338977777778,7.53744923076923,-22.8316,-37.2975,-4.6203175,3.12058888888889,-9.34607375,-17.1156571428571,-34.449,-48.1745588235294,-44.487736,-28.576375,-14.5533730769231,-31.7863181818182,-8.19383617647059,-24.6986771428571,-12.3480666666667,-40.5724117647059,-41.412701754386
"70",-27.9668888888889,-14.4877914285714,9.02782857142857,14.3684627096774,-21.8396,8.89639,-1.67763,10.3163645833333,-11.1625746,11.831125,-36.1344545454545,12.0711730769231,-5.53222857142857,-45.3276666666667,7.53744923076923,-40.9559411764706,-37.2975,-4.6203175,-35.0753461538462,-13.67852,-17.1156571428571,-34.449,-48.1745588235294,-25.112,-34.804225,-14.5533730769231,-31.7863181818182,-8.19383617647059,-24.6986771428571,-12.3480666666667,-8.47306642857143,-41.412701754386
"71",-5.26675263265306,-14.4877914285714,9.02782857142857,14.3684627096774,-21.8396,8.89639,-1.67763,7.02776615384615,-11.1625746,11.831125,-16.7329857142857,12.0711730769231,-5.53222857142857,-45.3276666666667,7.53744923076923,-40.9559411764706,-37.2975,-4.6203175,-35.0753461538462,-13.67852,-46.9015,-34.449,-48.1745588235294,-25.112,-34.804225,-14.5533730769231,-31.7863181818182,-8.19383617647059,-24.6986771428571,-12.3480666666667,-8.47306642857143,-41.412701754386
"72",-5.26675263265306,-7.99120571428571,9.02782857142857,14.3684627096774,-21.8396,8.89639,-1.67763,7.02776615384615,-11.1625746,11.831125,-16.7329857142857,12.0711730769231,-5.53222857142857,-35.1257291666667,-8.11354476190476,4.387408,-37.2975,-4.6203175,-35.0753461538462,-13.67852,-46.9015,-34.449,-29.7312142857143,-44.487736,-34.804225,-14.5533730769231,-31.7863181818182,-8.19383617647059,-24.6986771428571,-22.2442086956522,-8.47306642857143,-41.412701754386
"73",-5.26675263265306,-7.99120571428571,2.70067277777778,14.3684627096774,1.445825625,-19.3515663157895,-1.67763,-15.62962612,-11.1625746,11.831125,-16.7329857142857,12.0711730769231,-5.53222857142857,-17.44032,-8.11354476190476,-6.09959846153846,-15.8355741935484,-31.5348666666667,-35.0753461538462,-13.67852,-46.9015,-34.449,-29.7312142857143,-25.112,-34.804225,-14.5533730769231,-19.6121333333333,-14.2069588235294,-24.6986771428571,-22.2442086956522,-8.47306642857143,-3.32593
"74",-5.26675263265306,-16.5745,2.70067277777778,14.3684627096774,1.445825625,0.49904,-1.67763,-15.62962612,-11.1625746,11.831125,-16.7329857142857,12.0711730769231,-5.53222857142857,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-31.5348666666667,-35.0753461538462,-13.67852,-46.9015,-0.891622608695652,-29.7312142857143,-25.112,-34.804225,-14.5533730769231,-19.6121333333333,-14.2069588235294,-24.6986771428571,-22.2442086956522,-8.47306642857143,-3.32593
"75",-12.0389896551724,-16.5745,2.70067277777778,-8.11943428571429,1.445825625,0.49904,-1.67763,23.6325625,-11.1625746,11.831125,-30.7813076923077,12.0711730769231,-5.53222857142857,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-31.5348666666667,-35.0753461538462,-2.2371925,-17.1156571428571,-14.9695,-1.89676779545454,-44.487736,-34.804225,-14.5533730769231,-19.6121333333333,-5.62298,-24.6986771428571,-37.4245,-8.47306642857143,-29.5578214285714
"76",-12.0389896551724,-16.5745,2.70067277777778,-8.11943428571429,1.445825625,0.49904,-1.67763,-32.1606666666667,-27.0776842105263,-20.9352628571429,-30.7813076923077,-15.5098310344828,-5.53222857142857,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-31.5348666666667,-35.0753461538462,-2.2371925,-17.1156571428571,3.12434363636364,-1.89676779545454,-44.487736,-28.5854705882353,-14.5533730769231,-19.6121333333333,-5.62298,-24.6986771428571,-38.3009882352941,-8.47306642857143,-29.5578214285714
"77",-12.0389896551724,-16.5745,2.70067277777778,10.2332952777778,1.445825625,-1.32072941176471,-1.67763,-32.1606666666667,-27.0776842105263,5.64521538461538,-30.7813076923077,-15.5098310344828,-5.53222857142857,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-31.5348666666667,-18.2918619047619,-2.2371925,-13.4892633333333,-0.891622608695652,-1.89676779545454,-44.487736,-34.804225,-14.5533730769231,-19.6121333333333,-5.62298,-24.6986771428571,-38.3009882352941,-8.47306642857143,-29.5578214285714
"78",-12.0389896551724,-16.5745,-16.9285254098361,10.2332952777778,1.445825625,8.20323636363636,6.25864615384616,-32.1606666666667,-27.0776842105263,5.64521538461538,-30.7813076923077,-15.5098310344828,-5.53222857142857,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-21.944851375,-18.2918619047619,-17.6618666666667,-19.030125,-14.9695,-1.89676779545454,-44.487736,-34.804225,-14.5533730769231,-19.6121333333333,-21.5067833333333,-24.6986771428571,-12.3480666666667,-31.1414464285714,-29.5578214285714
"79",-12.0389896551724,-16.5745,-16.9285254098361,10.2332952777778,-30.7585,8.20323636363636,6.25864615384616,-14.2975444444444,-27.0776842105263,5.64521538461538,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-33.6684666666667,-18.2918619047619,-17.6618666666667,-19.030125,-37.1389,-1.89676779545454,-44.487736,-34.804225,-14.5533730769231,-19.6121333333333,-17.6831888888889,-24.6986771428571,-12.3480666666667,-31.1414464285714,-29.5578214285714
"80",-31.9141578947368,0.4032975,-16.9285254098361,10.2332952777778,-17.693215,8.20323636363636,6.25864615384616,-32.1606666666667,-27.0776842105263,-24.349662745098,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-33.6684666666667,-36.7642,-17.6618666666667,-19.030125,-37.1389,-1.89676779545454,-44.487736,-34.804225,-14.5533730769231,-19.6121333333333,-17.6831888888889,-20.1595909090909,-22.2442086956522,-8.47306642857143,-29.5578214285714
"81",-17.9852117647059,0.4032975,-16.9285254098361,10.2332952777778,-17.693215,8.20323636363636,6.25864615384616,-32.1606666666667,-36.3682666666667,-24.349662745098,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-8.11354476190476,-18.339,-15.8355741935484,-33.6684666666667,-17.8081922580645,-17.6618666666667,-37.5770444444445,-37.1389,-37.8032307692308,-44.487736,-34.804225,-23.5218842105263,-19.6121333333333,-17.6831888888889,-20.1595909090909,-37.4245,-8.47306642857143,-29.5578214285714
"82",-17.9852117647059,0.4032975,-20.6494,10.2332952777778,-4.72946666666667,8.20323636363636,6.25864615384616,-32.1606666666667,-36.3682666666667,-24.349662745098,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-8.11354476190476,6.16371445238095,4.58833907014925,-8.450675,-17.8081922580645,-17.6618666666667,-37.5770444444445,-37.1389,-37.8032307692308,-25.112,-34.804225,-23.5218842105263,-19.6121333333333,-33.5010555555556,-20.1595909090909,-37.4245,-31.1414464285714,-29.5578214285714
"83",-17.9852117647059,0.4032975,-5.73536461538461,-15.79684375,-21.8396,8.20323636363636,6.25864615384616,-32.1606666666667,-36.3682666666667,-24.349662745098,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-12.282825,6.16371445238095,4.58833907014925,-8.450675,-18.2918619047619,-17.6618666666667,-37.5770444444445,-37.1389,-37.8032307692308,-25.112,-11.6985897435897,-23.5218842105263,-3.83355853658537,-33.5010555555556,-20.1595909090909,-38.3009882352941,-31.1414464285714,-29.5578214285714
"84",-17.9852117647059,0.4032975,-5.73536461538461,10.2332952777778,-21.8396,8.20323636363636,6.25864615384616,-16.147162,-36.3682666666667,-24.349662745098,-30.7813076923077,-15.5098310344828,-10.2521558333333,-13.073285,-12.282825,-23.44245625,4.58833907014925,-8.450675,-18.2918619047619,3.05939564516129,-37.5770444444445,-37.1389,-37.8032307692308,-25.112,-17.11035,-23.5218842105263,-1.96608850925926,-1.36339910526316,-20.1595909090909,-1.49942592592593,-31.1414464285714,-29.5578214285714
"85",-17.9852117647059,0.4032975,-5.73536461538461,10.2332952777778,-21.8396,8.20323636363636,-31.3201666666667,16.42418,13.4150428571429,14.7728867647059,-16.6656,-1.20539565217391,-30.2400111111111,-13.073285,-12.282825,-23.44245625,4.58833907014925,-8.450675,-19.5426158536585,-17.6618666666667,-13.4892633333333,-37.1389,-37.8032307692308,-44.487736,-17.11035,-23.5218842105263,-1.96608850925926,-1.36339910526316,-20.1595909090909,-1.49942592592593,-31.1414464285714,-29.5578214285714
"86",-17.9852117647059,0.4032975,-18.1358311111111,-15.79684375,3.5378,8.20323636363636,-29.3007368421053,-12.7510538461538,13.4150428571429,1.796032875,-16.6656,-1.20539565217391,-30.2400111111111,-32.2482428571429,-44.6838,-44.8465151515152,-49.18075,-12.55829,-36.73665,-32.7921851851852,-37.5770444444445,-37.1389,-2.66591266666667,-40.7419,-7.302278,-23.5218842105263,-18.3671176470588,-1.36339910526316,-20.1595909090909,-1.49942592592593,-8.47306642857143,-29.5578214285714
"87",-30.4928947368421,0.4032975,-18.1358311111111,10.2332952777778,3.5378,8.20323636363636,-29.3007368421053,-12.7510538461538,13.4150428571429,1.796032875,-16.6656,-1.20539565217391,-30.2400111111111,-32.2482428571429,-44.6838,-44.8465151515152,-49.18075,-15.3520967741935,-15.0543977272727,-32.7921851851852,-37.5770444444445,-37.1389,-2.66591266666667,-40.7419,-7.302278,-23.5218842105263,-18.3671176470588,-1.36339910526316,-20.1595909090909,-1.49942592592593,-8.47306642857143,-29.5578214285714
"88",-30.4928947368421,12.0148533333333,-18.1358311111111,10.2332952777778,3.5378,8.20323636363636,-29.3007368421053,-12.7510538461538,13.4150428571429,1.796032875,-16.6656,-1.20539565217391,-30.2400111111111,-13.073285,-44.6838,-44.8465151515152,-13.78701,-15.3520967741935,-15.0543977272727,-32.7921851851852,-37.5770444444445,-12.6913777777778,-2.66591266666667,-4.20862014,-7.302278,-23.5218842105263,-18.3671176470588,-19.8344731707317,-34.9912580645161,-1.49942592592593,-8.47306642857143,-29.5578214285714
"89",-30.4928947368421,12.0148533333333,18.0754708661417,10.2332952777778,8.76662352941177,-20.2032,-18.0796176470588,-12.7510538461538,13.4150428571429,1.796032875,-16.6656,-1.20539565217391,-30.2400111111111,-13.073285,-44.6838,-44.8465151515152,-37.2924285714286,-15.3520967741935,-15.0543977272727,-32.7921851851852,-14.2313257142857,-25.4894642857143,-2.66591266666667,-4.20862014,-7.302278,-23.5218842105263,-18.3671176470588,-1.36339910526316,-34.9912580645161,-1.49942592592593,-8.47306642857143,-29.5578214285714
"90",-30.4928947368421,12.0148533333333,16.8328967741936,13.3874186440678,8.76662352941177,20.4898551282051,-18.0796176470588,16.42418,13.4150428571429,1.796032875,-16.6656,-1.20539565217391,-30.2400111111111,-34.02095,-18.3222711111111,-44.8465151515152,-37.2924285714286,-15.3520967741935,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-2.66591266666667,-4.20862014,-36.2681578947369,-19.1434625,-18.3671176470588,-1.36339910526316,-34.9912580645161,-1.49942592592593,-8.47306642857143,-29.5578214285714
"91",-30.4928947368421,12.0148533333333,3.504105,13.3874186440678,8.76662352941177,20.4898551282051,-18.0796176470588,16.42418,13.4150428571429,-33.3307142857143,-16.6656,-1.20539565217391,-30.2400111111111,-34.02095,-44.6838,-43.5705416666667,-10.81996875,-26.5454019230769,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-2.66591266666667,-4.20862014,-36.2681578947369,-19.1434625,-18.3671176470588,-1.36339910526316,6.82209473684211,-1.49942592592593,-8.70161268292683,-29.5578214285714
"92",-30.4928947368421,12.0148533333333,12.2172443478261,13.3874186440678,8.76662352941177,20.4898551282051,-18.0796176470588,16.42418,13.4150428571429,-33.3307142857143,-4.93260754675,-1.20539565217391,-30.2400111111111,-26.6418245614035,-32.9419705882353,-43.5705416666667,-42.705724137931,-26.5454019230769,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-18.729075,-32.8155714285714,-36.2681578947369,-19.1434625,-18.3671176470588,-1.36339910526316,-9.18676,-9.092674,-8.70161268292683,-29.5578214285714
"93",-30.4928947368421,4.29924588235294,12.2172443478261,13.3874186440678,8.76662352941177,20.4898551282051,-18.0796176470588,16.42418,13.4150428571429,-33.3307142857143,10.1002527777778,-1.20539565217391,-30.2400111111111,-37.6582,-29.8106901408451,-43.5705416666667,-42.705724137931,-42.291375,-41.4185,-32.7921851851852,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-11.766887755102,-19.1434625,-18.3671176470588,-1.36339910526316,-9.18676,-9.092674,-8.70161268292683,-32.0294666666667
"94",-30.4928947368421,12.0148533333333,18.0754708661417,10.3256838461538,8.76662352941177,-25.7648121212121,4.36055125,16.42418,6.96621111111111,-0.792343888888889,-5.64803333333333,-1.20539565217391,-30.2400111111111,-37.6582,-29.8106901408451,-43.5705416666667,-42.705724137931,-26.5454019230769,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-11.766887755102,-19.1434625,-18.3671176470588,-1.36339910526316,-9.18676,-9.092674,-8.56057153846154,-29.5578214285714
"95",-30.4928947368421,4.29924588235294,18.0754708661417,10.3256838461538,8.76662352941177,-25.7648121212121,4.36055125,16.42418,6.96621111111111,-0.792343888888889,-5.64803333333333,-1.20539565217391,-30.2400111111111,-37.6582,-29.8106901408451,-14.3497538461538,-42.705724137931,-26.5454019230769,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-11.766887755102,-19.1434625,-18.3671176470588,-1.36339910526316,6.82209473684211,-9.092674,-8.56057153846154,-29.5578214285714
"96",-30.4928947368421,14.5409679245283,18.0754708661417,-8.913055,8.76662352941177,-25.7648121212121,-13.4807023809524,-9.718243,13.4150428571429,-0.792343888888889,-5.64803333333333,-4.48869055555556,-30.2400111111111,-37.6582,-29.8106901408451,-14.3497538461538,-42.705724137931,-26.5454019230769,-15.0543977272727,-32.7921851851852,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-4.36151991071429,-19.1434625,-18.3671176470588,-1.36339910526316,6.82209473684211,-9.976320125,1.279376,-29.5578214285714
"97",-30.4928947368421,4.29924588235294,12.2172443478261,14.8323369230769,8.76662352941177,0.139330384615385,-13.4807023809524,-9.718243,13.4150428571429,-33.3307142857143,10.1002527777778,-4.48869055555556,-40.9204411764706,-34.02095,-20.6261428571429,-14.3497538461538,-42.705724137931,-26.5454019230769,-41.4185,-39.3555714285714,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-11.766887755102,-19.1434625,-18.3671176470588,-13.2649345,6.82209473684211,-39.4987777777778,-20.137115625,-29.5578214285714
"98",-30.4928947368421,4.29924588235294,12.2172443478261,14.8323369230769,8.76662352941177,0.139330384615385,-13.4807023809524,-9.718243,13.4150428571429,-33.3307142857143,-5.43723272727273,-4.48869055555556,-40.9204411764706,-29.6241538461538,-20.6261428571429,-14.3497538461538,-42.705724137931,-42.291375,-41.4185,-39.3555714285714,-14.2313257142857,2.29420966101695,-18.729075,-11.7847441176471,-28.2129,-19.1434625,-18.3671176470588,-13.2649345,6.82209473684211,-29.50368,-20.137115625,-29.5578214285714
"99",-30.4928947368421,4.29924588235294,18.0754708661417,14.8323369230769,8.76662352941177,0.139330384615385,-13.4807023809524,-1.02205851851852,13.4150428571429,-33.3307142857143,-5.43723272727273,-4.48869055555556,-40.9204411764706,-29.6241538461538,-20.6261428571429,-14.3497538461538,-42.705724137931,-42.291375,-41.4185,-40.4291428571428,-33.9799259259259,-26.0077142857143,-9.7344875,-11.2219840625,-28.2129,-19.1434625,-18.3671176470588,-13.2649345,6.82209473684211,-29.50368,-20.137115625,-29.5578214285714
"100",-30.4928947368421,14.5409679245283,18.0754708661417,14.8323369230769,8.76662352941177,0.139330384615385,-4.42906419354839,-1.02205851851852,13.4150428571429,-33.3307142857143,-5.43723272727273,-4.48869055555556,-40.9204411764706,-29.6241538461538,-20.6261428571429,-16.066185483871,4.04048333333333,-42.291375,-41.4185,-21.242836,-33.9799259259259,-22.8376,-17.5712857142857,-11.2219840625,-28.2129,-19.1434625,-18.3671176470588,-13.2649345,6.82209473684211,-29.50368,-20.137115625,-15.9536428571429
"101",-25.7393333333333,14.5409679245283,18.0754708661417,14.8323369230769,8.76662352941177,0.139330384615385,-4.42906419354839,-9.6462584,13.4150428571429,-33.3307142857143,-5.43723272727273,-4.48869055555556,-40.9204411764706,-29.6241538461538,-20.6261428571429,-16.066185483871,4.04048333333333,-42.291375,-41.4185,-29.0131428571428,-33.9799259259259,-22.8376,-17.5712857142857,-11.2219840625,-28.2129,-19.1434625,-15.99981,-14.7928673076923,-30.4061085714286,-29.50368,-20.137115625,-15.9536428571429
"102",-25.7393333333333,14.5409679245283,18.0754708661417,14.8323369230769,-12.6083763157895,0.139330384615385,-9.47147230769231,9.77776129032258,13.4150428571429,-33.3307142857143,-5.43723272727273,-22.0628931034483,-40.9204411764706,-14.86593,-20.6261428571429,-16.066185483871,4.04048333333333,-42.291375,-41.4185,-21.242836,-14.65345625,-22.8376,-17.5712857142857,-11.2219840625,-28.2129,-19.1434625,-33.1387058823529,-14.7928673076923,-30.4061085714286,-29.50368,-20.137115625,-15.9536428571429
"103",-31.9141578947368,14.5409679245283,18.0754708661417,14.8323369230769,-12.6083763157895,0.139330384615385,-9.47147230769231,9.77776129032258,10.329556097561,-33.3307142857143,-5.43723272727273,-22.0628931034483,-40.9204411764706,-14.86593,-20.6261428571429,-42.8216875,-23.0086,-21.944851375,-16.8664058823529,-21.242836,-14.65345625,-22.8376,-17.5712857142857,-11.2219840625,-42.42792,-19.1434625,-33.1387058823529,-14.7928673076923,6.82209473684211,3.11711875,-20.137115625,-15.9536428571429
"104",-27.2664583333333,-14.4877914285714,18.0754708661417,11.999005,-12.6083763157895,0.139330384615385,-9.47147230769231,9.77776129032258,10.329556097561,8.47335660869565,-0.119694444444444,-22.0628931034483,-21.79211,-14.86593,-20.6261428571429,-42.8216875,-23.0086,-31.5348666666667,-10.1168857142857,-21.242836,-14.65345625,-31.2644666666667,-9.7344875,-30.0947692307692,-42.42792,-19.1434625,-33.1387058823529,-14.7928673076923,-26.9931428571429,-29.50368,-20.137115625,-15.9536428571429
"105",-27.2664583333333,7.42648274576271,18.0754708661417,-30.0774375,-12.6083763157895,0.139330384615385,-9.47147230769231,9.77776129032258,10.329556097561,8.47335660869565,-12.8395316176471,-22.0628931034483,-21.79211,-21.45596,-20.6261428571429,-42.8216875,-23.0086,-31.5348666666667,-20.3122760869565,-21.242836,-14.65345625,-31.2644666666667,-9.7344875,-30.0947692307692,-42.42792,-7.309456,-23.2011132352941,-14.7928673076923,-26.9931428571429,-29.50368,-13.3776458333333,-10.1611129166667
"106",-27.2664583333333,7.42648274576271,18.0754708661417,-30.0774375,-12.6083763157895,3.68917894736842,-9.47147230769231,9.77776129032258,10.329556097561,-0.792343888888889,-5.64803333333333,-22.0628931034483,-21.79211,-21.45596,-20.6261428571429,-42.8216875,-23.0086,-31.5348666666667,-32.4902928571428,-21.242836,-14.65345625,-31.2644666666667,-9.7344875,-30.0947692307692,-42.42792,-7.309456,-23.2011132352941,-14.7928673076923,-26.9931428571429,-29.50368,-13.3776458333333,-10.1611129166667
